0xe76e4689de4bd8ee34ab3b6d1cf8cb0a80d4e048,7.880054587e+06
0xf195ae9369cae55d585fd839ae9255b11c06b455,7.872086382715865e+06
0x0d01ffcd7c1a17eb87718470ca2f227097234cd5,7.860468677064511e+06
0xf91dc62ecb1d2cfc6ee72e1e7a27288c20bb5486,7.777217159511035e+06
0x728b3de78c3bd3e9c970524ca6aae1f8d6a61996,7.7295838655643705e+06
0x1a51bcbc8d3642680d8267550f54e6e4cc5c4984,7.657225677510614e+06
0x335c0552eb130f3dfbe6efcb4d2895aed1e9938b,7.579861186810001e+06
0xa4fb0e1f6ad0a87a3ec2427ca3a944c42d19d1ca,7.340289428805137e+06
0xd64fea3cd4c6ea4deb3e09e0015ee15f3edcfcce,7.22513274746e+06
0xd595710aedaba1d2e18bfdbab46ab796664c6d89,7.046933574194738e+06
0xaae8c50d76c76fb8947c9a203103d28b55862977,6.983221879748769e+06
0xc4da1707a7a16cf4ac15d75d6a49a684b23ee1e4,6.976791649130575e+06
0x736151bd5f37f64ae9188a68639d1d9d4ad9c6f7,6.953743310473004e+06
0x11c48a7e735f71a16a52eb8a8caa48bbec281216,6.938288500099998e+06
0x98871768f2884e25369e9ae66d0ea967d47f6b05,6.869346487779999e+06
0x6816162ee389cb4a23a7c1fa15a611ca2fdbd531,6.849985591769602e+06
0x9f1a1c7122fe3dc9aa3575ec61a23115d510a2b8,6.84735465891671e+06
0xd1ea7cc78720c2311f756cc63c3e94faad69aaf3,6.829544503043886e+06
0x73d83c43a0477df8251354d023ec7c027bb5adcb,6.600133396621579e+06
0x03ee34d2a0999670349994f1781e0f147aee47e6,6.579252353570109e+06
0x6cfdad0772edc2ea15076a9706ec7c1f0a791ac1,6.383736572140485e+06
0x5884412e63fa904137345ed22a7745759954969c,6.381973516705995e+06
0x435a39278ce86215809a708e8562bc714e5dc208,6.332036644419201e+06
0xba26877c2036e1f2baba63bdd5bfe996b050e13c,6.3265074081799975e+06
0xba1ba61ff159422bcb07f78017186624e94e6936,6.323612247824984e+06
0x196f239229aae65883802b5bb512e17084147ff6,6.297251291460845e+06
0x5d5335e6bea4b12dcb942cec1da951ae63f2ae64,6.276460496991783e+06
0x13422774d8416a316390f5aa2e713c5742592aaf,6.132491852173005e+06
0x0097b9cfe64455eed479292671a1121f502bc954,6.123216918953401e+06
0x04ee22568b4abbff87a6827bc4f801b81d99146b,6.06293215227089e+06
0x21271500be1638e05e6fba300520f4f019f34a4e,5.946487360583003e+06
0x8aaa4c3441d8bdbb3fc677dc00c9ce47b2d00522,5.878940863179999e+06
0x704cc43f35cee1c8164d3f4d730c3062c4af9b16,5.8097506505e+06
0x886cf70bab66becc693417c79c40e4d5e67f9252,5.763080194672969e+06
0xc1a2f762f67af72fd05e79afa23f8358a4d7dbaf,5.567359466057999e+06
0x42d69f67a14753824ff1ae387a98cc0d490d0474,5.519120949897637e+06
0x05a6a41afff247870c2149d70b6f02ed43e95151,5.51522464218521e+06
0x551b30bc933e26e098bd2e68d436c24ed39b7312,5.484901094746908e+06
0x1c844dffc0bb01bdb203206adea192a33e76988b,5.268661775099998e+06
0x36c1625e5ee6fbfa9fadd4f75790275e5eab7107,5.213035552636302e+06
0x227e26ef1c1293da3d240409961b1c4d7c3cf0fc,5.138344158646643e+06
0x5eba35d60f0f995ac7118d290f43292c7937b52e,5.136485509210002e+06
0xcb8e41c7e926072e93bc6fca3c39b2b8721ce6b6,5.11005801629715e+06
0x61afb0589527fa9e50873284cc9edfbd412e5f23,5.104681355579389e+06
0x142668dc89e7e69ce985643ad3759fa8c518a884,5.086869141422255e+06
0xfa9d7b1a8c47b3f9404e51711f21922a7cfa0e23,5.037668424099771e+06
0xb3a01b87ef2641f74671fc198ff31960ff54caa3,5.035624890743978e+06
0xac3d94dcdfbb1bdc4129dff12eccf9595ce5fb86,4.950861809099999e+06
0x57f85b1d976433cb58909d4702c96a26ccdbd476,4.9106947030759975e+06
0x3d892f8a18543959c1f8865ce7b6b45654c8f073,4.844324891765401e+06
0x49751f8f2a9a638fc35bcc8b36930f42e770220a,4.788611225699999e+06
0x6a5aa8770a374e0aeb88a19f527a501d0a573ba1,4.773399753549998e+06
0x58d67cee18a736aeab027fc7370d4a981aeb4a03,4.693649916040002e+06
0x27ded67d88c0da8c6b0fb0f7c78d87926d71119a,4.65751569217968e+06
0x86c36a26142a4c970769ecdab9c859cce0c1c1eb,4.655108580532078e+06
0x5e2eabfaddf49615f84734724b77eeeebc5ebd71,4.651757385190671e+06
0xb755661f1eeb74384db0ba92f77959d50b1b4b44,4.650066711494854e+06
0xdb5fd0f533af3199eba21ee0d51642ed0ecfdf98,4.62089457041367e+06
0x49465b8f1f84f18949c4064c33a6a5345360efcf,4.54410797514e+06
0x0950541696888bcfac9af6a5c479871d3e583cac,4.5269904299479695e+06
0x72fc26fb38acb4ce3ede228dfc963560c2b33827,4.465175777247915e+06
0xef0b56692f78a44cf4034b07f80204757c31bcc9,4.443756454842074e+06
0x14794d93debbaff516ee51225cc5d931590db643,4.391574047321e+06
0x62e724226009de1edb66b8b8be841781aeb256de,4.383031273450976e+06
0x1b0aa2c9a4abff338b755a1ed2df975ec1fd1064,4.368109317955999e+06
0x7c4547b8d986c05b2268c89699954c60032fe7b1,4.341079596799849e+06
0xf627e5f4bad95a956468d8bb6ee20b119f992e96,4.271416897362284e+06
0x09adfab2635dcb681fada41ceb0bfa6f52effd97,4.257071843834301e+06
0x2244deba8c0e788a60b30b805ff970e082bdbc5a,4.210136371468681e+06
0xa07221143565ac4202371cdcb15e7091cde47474,4.197650152187454e+06
0xbf227e797aa7f3728999c1af80f0498c80f46f64,4.1544725751554e+06
0xf263b992b10ddff2c460ee0a3c6ddbefba8a1f43,4.1367507346767993e+06
0x2affb7f6c7f666043a5418dc4cb0b4f80bc767bd,4.12296195782284e+06
0xe6f8a2d5c75c5dc92cf97699f1f04a9e718cf420,4.1198782579999934e+06
0x1860aa8bfc492a69fcb13607b6619673aea30d4f,4.1084123043895927e+06
0x6fcd9164e59c27cb9503aec60ba3aa47578ba0cb,4.107964110716247e+06
0xf035af8a3dff1f90aeb21f9623589ae1330e9e09,4.1030338761786334e+06
0xb4ee94e62be3c8f25b43b7e7295c641ad1c79a67,4.081205137568001e+06
0x39d12116298f3b2b55e53e7b99c0bf47041761df,4.071336251499999e+06
0x504ca8a96c4f5134b288804e8270f1528bc5fc1c,3.9941706687991e+06
0x2ef1630993bc569a18f8c406ab720e2d040e155a,3.97913916504512e+06
0xbbdd1b3c87c211e482cda98ea14fa8bf50022ca0,3.9605988235804443e+06
0xedf414140a94bd5d8e3ba63a7abcf5bee73bcb32,3.8927206382672335e+06
0x0a1ad77312d36459179ad622c2a8a6280cc79419,3.8723097676e+06
0xc175f8d59766aa1cc3993ccd969463d26d36ae50,3.8486633898043022e+06
0x66362b929c1a9aaf14c51aab9b455ad7fb8268c4,3.826730477904545e+06
0x339feed331cb5bdce8a4e39e7f357a36d1341050,3.82526020292876e+06
0xa51ab728ae2f1d2280c1b5c47e5c16bcdc8961d4,3.7846558059e+06
0xaf184b4cbc73a9ca2f51c4a4d80ed67a2578e9f4,3.7708848145999983e+06
0x8d8b9c79196f32161bcb2a9728d274b3b45eb9af,3.766656756470001e+06
0x0273b3440386d8d01d33e75d662122d710907ba4,3.718309827579601e+06
0xc5b4ffe6e645fa7ae5c8bb061870907e5f314c14,3.717190565307999e+06
0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,3.7034311304366593e+06
0xf40f793ba6bf4ff3b7a7180e4da9c721bea85c69,3.701223511717758e+06
0xeefa5e3cf728ef5fef56cf53cbf1dda64e290809,3.695364259500002e+06
0x963bb5c7c93ca2c93bdd0085d980e477c22db832,3.6806479574864004e+06
0xf19e64b88f2240c453e61d1c8d814a7c2c91e1a5,3.6073490582120195e+06
0xc5c758ca460ca1485ff199bef353d0ec5c483867,3.5551118672090946e+06
0x90f37809cccf13705a1f5e9fca645ba3fd58773c,3.534096060550074e+06
0x54d987558d16bee9b4f94d422dd8363bf626e3f7,3.5310749317756025e+06
0xd8c5a858b4b9e2de28a13b50cbe4748b8ff33008,3.5302027076560007e+06
0xc4bbdf12129c56c752db3d1e14019718c059a1e8,3.521215915606559e+06
0x9f28152ae399a6f1b9760c04972de4f9303c0c9f,3.5073614482586766e+06
0xacdaeeb57ff6886fc8e203b9dd4c2b241df89b7a,3.490583721786637e+06
0x6d3a717ef9854cdba44f033710aa4a627e3e0703,3.482061453365573e+06
0x14f350ffb34c78b435a8703dc2e179e1c4b64e6e,3.4785891609005644e+06
0x148bbeeca89fb4bb706274dabd3f186accc8f470,3.4768428183350004e+06
0x6995edcc99e91d3c9fd944234263985bb9235576,3.4446543471282343e+06
0x7a70536c4d695b1ec9df972e91461e834bfb00e8,3.416437710392698e+06
0x2cbcfa87aa570d72ad7b376e729e167071f1cd33,3.3929592594488547e+06
0xdc3276739390e3fdf7929056593d2ce316ebcfa8,3.3308086412490928e+06
0x1e3685ee600983bac782b182f245efd3bbb26455,3.3189337740566833e+06
0xe53c07d063f4d9ab3d6687e887bf6ccdaca6f70a,3.2705978986140005e+06
0x308292ad5be57ec7a1425bb9393c6e53b7547639,3.264599544900715e+06
0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.2593241720821997e+06
0xd587ea6215daf61e4d7e0b47b20acdbe462d03ee,3.214605723503776e+06
0x5f20abebe0ba11a9dc0f08e654e416bbee8979f9,3.2121097003547694e+06
0x2d19e2e80db164a08be52e8a0f1c57e3e7425ee8,3.210496394259999e+06
0xe764ccc9a518182e8a0994cc822ebc859ae20ac6,3.1932331593111837e+06
0x9bd03673f9f3db5037cd839e96675b047eed143f,3.116269598589166e+06
0x330251b47edf5a5b2911451b9be840d0d03ae504,3.113569829869327e+06
0x28f597801cbe0c7ad1890807ef5c539fc002476a,3.0532651665383913e+06
0x396ea036c62d50e56695f7aa8b410164952c0ece,3.050057290450321e+06
0xff958cb19c81532ca1e6521f1208ab2c0c5ca4a6,3.0397148473976515e+06
0xffc0e133aac12f54fff34183188358fbbe652de0,3.0132660311193997e+06
0xa357f162fe9c383edeee81fbc905c4bc7fca166f,3.001769650490001e+06
0x07f70642cb786277cc568b359b2d8f3222a4b018,2.9907438627410997e+06
0xd71a41ec000089ae99873afb4d15cc7d54dd95bc,2.9896335626612823e+06
0x0c24a4ee23c7fc1294e751f7caf44383719bcce9,2.965778706100003e+06
0xc502c07f7f537f47470071fd59cd8287238761aa,2.9475599662999995e+06
0x8629396e39997886cf31fc77a2761c5a58247268,2.9375993570199995e+06
0x206153c003d24171702a0947ec1008f125e6f155,2.919740885152e+06
0xa9c501101c7b165090abb56e95efe1129df9deac,2.9156826544419248e+06
0x1872c1bbb51c9d1129420f8baa4e6b7ddef79dfb,2.9133846444549668e+06
0xb09d08065c5685126f7628cd8888670f5e7afc41,2.8724645234752744e+06
0x072243673c4cb5effee47b2b25329d6aea5ed3ac,2.862467552823833e+06
0xf53feaeb035361c046e5669745695e450ebb4028,2.856021350838793e+06
0x944fdea9d4956ce673c7545862cefccad6ee1b04,2.8459069713901207e+06
0x2f41cf826eff65866b884329f4dcb20fa827ae8c,2.840447848768001e+06
0xb5ff6c637ebade432b39922febeb4249feadb4fe,2.83224867913e+06
0xe723e20d84a68a46f9ce8410453f59a3105b90b6,2.8177497383578494e+06
0x5d3f81ad171616571bf3119a3120e392b914fd7c,2.802048770314601e+06
0xbfa2db07d132c130e2848a823d6d53a1657d61f9,2.7974300544414003e+06
0x0c80a1162a061d1c63743fef56204c3fca45074f,2.7940745458839005e+06
0x6861698b928562e396b9b6db2c0abb17c4c729cd,2.7837552470003637e+06
0xb284f19ffa703daadf6745d3c655f309d17370a5,2.7748947802527593e+06
0x215a20a0b3d075da36c7162d093b937d23b87749,2.7705285863119997e+06
0xaf7d77174ba0bf6a3cc3e66272440fb72de2989f,2.7359068118351507e+06
0x1910515ced2e66d40a093341e961bc92eff0e4db,2.724066321402e+06
0xb22e9e9edb80e705d038cc1bd9bedeaae20d2cf8,2.7193137723826e+06
0x59a851891e2f0a1ea91351b042dd75b10af095d0,2.7018063270359403e+06
0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e,2.6989180270544006e+06
0x1cc3195c46c2f6af665ae281ad861eab88ed8fb5,2.6764600311219e+06
0xa0c6e86e59e3f2b2e58b4893cc371a2d71188d76,2.663360174435001e+06
0x1f5f902be1f635b30425b690aa9fd5fa2b6fa79c,2.6631877811999996e+06
0xc75b143301cf47a3ad096ed904f5e3f0831a57fb,2.6476731352160657e+06
0x8dbc8cde8090dab72f4b2eeab8f7ffc524709c02,2.6456998777116006e+06
0xf89dc311f1e0ce66e6417c76db27c2cfdefd623e,2.6238260058121304e+06
0x4dcbb1fe5983ad5b44dc661273a4f11ca812f8b8,2.6096463105760007e+06
0xcf2b7c6bc98bfe0d6138a25a3b6162b51f75e05d,2.5988831664389553e+06
0xab2b6c264bee88b72a35719e18dbefa5e78f0bf1,2.5835593363249535e+06
0x3e57efef507b4db7acfa2ee79ceca6b19e18d106,2.5818037735986104e+06
0xd9ec6bef8eedcdb96c185fbb8f7fbedcb1aaf582,2.5771350434815595e+06
0x05882f535c4cc7077018cc20a60223d2ec2ea34a,2.5567950182668366e+06
0x12d1b76162550e3d7c1c6ffd344bbef705d524ac,2.54740578751056e+06
0xbff79922fcbf93f9c30abb22322b271460c6bebb,2.5465699024458313e+06
0x8ad272ac86c6c88683d9a60eb8ed57e6c304bb0c,2.5220138241814054e+06
0xf5c7f272702c00217e8baba288ad74c106cb841b,2.5089960650342805e+06
0x4268be2886a1c9a4aaac101a95a6cdb86f48463d,2.502486611679283e+06
0xbe2550ca3700ead456c37e48e4113c33884f0db4,2.493140380449472e+06
0x6ce2eb1c3006850ebbb97499f1a25b8ce6c01a44,2.4922851305839997e+06
0x477a7a10f6a34b0e4fa12e5741d59343cdaf04b2,2.4919655678608003e+06
0x82bbcac5a8b81368a4a96f0265cb40e46020a1e1,2.4911923825552613e+06
0x54be3a794282c030b15e43ae2bb182e14c409c5e,2.4859325664168512e+06
0x0afc1a3f10a803ac13adc12adf00774aefc3fd6d,2.4752054909979994e+06
0x63e5f8ba284d4641ce9d8f98956792f23e24d1c2,2.467518712970398e+06
0xbe1db1dc16341f7ed608753d94583c458ff4098f,2.461744238028e+06
0x9e7118858c2e05cef67b1de515380d1bec820616,2.4576368423752994e+06
0xbba0bef722f0919f5f886a64771791cab4b2c9a5,2.4574641972199995e+06
0xf1bcf736a46d41f8a9d210777b3d75090860a665,2.4446189964200105e+06
0x594c6ed60fa2471de8757b34b116d68b68824017,2.4381141570825e+06
0xc4c6c27b2259794a1dd35d438e703281c0e4a004,2.4213945512335524e+06
0x057d1e845402b371eb793135f877966b47577e28,2.40650405019181e+06
0x6cd9e417c21a4fd3eafa2bffd939411d40cc5ef4,2.404789682310192e+06
0xb26b5d90c8961a779efc8d8ad881b128dd8385eb,2.3826822721779505e+06
0xfa4fc4ec2f81a4897743c5b4f45907c02ce06199,2.3769598288999996e+06
0x4d41baacfd4e2632f8f562193e94c0960e7da549,2.3640097742606094e+06
0xd9d9cb8037d8a11a511398c3a790ded9bdf21b08,2.354359873619368e+06
0xda18f44d240de81838e42bf7636232ccee3baf56,2.348580059840249e+06
0xfd61cef0879dafb9ebfabe59b8e25d221821c722,2.34843191355e+06
0xb0ffc78c832d2cf7fcc63f79238fdd720b5cee35,2.346226567194901e+06
0x9c08d8590458fe6a8e41d129639a3ab5e9600433,2.3415107286743335e+06
0x1544d2de126e3a4b194cfad2a5c6966b3460ebe3,2.3405853485962474e+06
0x1b57d440351f566ab96d90d606dd2b4f96dbe864,2.3321465059028245e+06
0xc28d30dd716a40b0c19215b732ce7be0e80a5098,2.319045031694156e+06
0x0ccf123c8cdc23dd022c1a25d45e4f54d5399ac1,2.3165147023109994e+06
0xf6fe23577bd0e7a70421706ee1a4c526cadcbaf3,2.2992239199979994e+06
0xfe4b04ade5478f3b649614221cdcc43ee31fa27e,2.298709252906059e+06
0x777bef8d44c5efe02f3c0a705ec3bff613c82a9c,2.2800468961504973e+06
0xb2b197c755dbc5db7b910784ab3b25614857ed4a,2.279313845471e+06
0x84c94cc2fde3e20d9e8dcb388c45a1fd6068cbf4,2.2751524773999997e+06
0xf6429fafdb6166d145f30372717a23b966373032,2.2722914495594725e+06
0x1e305fa56ef0b058e7c6da8891164c17708b678b,2.2722446785025033e+06
0x828cebb8cc44cb9047f0f057f9603c7348553d84,2.2659014520911146e+06
0x6d371ac2176efc639da95c569e37f0374296fc70,2.25487984369778e+06
0x4c660ead9d1bc5f7cc52b4df80f0010d15cf7d3f,2.245634600777041e+06
0xd2e720559fc5bd9ea07526a1465b71f894d708b2,2.2258353160499996e+06
0x17ef2b6ff281dbb79847c9cbb2ce62572abb24c8,2.1988923686023303e+06
0x6d0267156f1c6ce44caa4bf129b76009d3d41830,2.1924197130616596e+06
0x4cec924686aa44056eb36064abe887d6af0d7cff,2.1746880378317926e+06
0xabd7d582137c43e0a90ca09f2a536ae8d666791c,2.1718695163e+06
0x6a463ba25abfc596eabd4ea699428b48efea1942,2.1690456924399985e+06
0xbc4bbd7a2ce9001ca18324602ac66733731656ed,2.1656995709633366e+06
0xd698e2424400343469ae701dbc34fdceaed48ce6,2.1496901960855997e+06
0x9791d9ca0855cf280e3ab437816df0dbc4aabcf0,2.1469506339020003e+06
0xb52137619ca8738e45edb343183d55d86428d811,2.140794579509999e+06
0xf4fb9fa23edb32215e5284cf7dbfdb5607d51a5b,2.13950472579213e+06
0xfbc42b6d570e9e9f14a1bf0a39c85ad2b8f03ba5,2.13395969092742e+06
0x300d65b82c39ca315cbd8c26c9e20d2267f8edee,2.1285648731897124e+06
0x478cafc1bf482ba4b4bfff2500cbdf3a9423ea61,2.1234493097364e+06
0xff18d10f5d9797d18dfe85437d3e76475025c2e1,2.1158146284160004e+06
0x9542fc4be7980bac2519b10126fe01354f552e54,2.0964960962724208e+06
0xcbb452366d5fdb113dc59871c4fb8f182a3d32e7,2.0874057270349998e+06
0xe17c90be91e9576e15e8ffd8d46559d3bd33bb88,2.0843847750601303e+06
0xe052113bd7d7700d623414a0a4585bcae754e9d5,2.0787729449152492e+06
0x0f4bc970e348a061b69d05b7e2e5c13eb687e5e3,2.0689925245821804e+06
0xc0bc7bbc9afa9b0577d10bd3eb636c8d3ab841d3,2.05829189621575e+06
0x08ea5aea8517312705d98ecda3d9bcc06ecc85e8,2.0437415132804504e+06
0x572d6f0628ef555061932f85687c9f8f85505ed1,2.0432587148870004e+06
0xde5469f19ba75b0778aee9aa65775c807e25d80a,2.0233151117019996e+06
0x276417be271dbeb696cb97cda7c6982fd89e6bd4,2.02293027113146e+06
0xc4e1b6e36cba182ef5a8a083d6b50511cb9ffa96,2.0211113992819998e+06
0x188b264aa1456b869c3a92eeed32117ebb835f47,2.0009034550259996e+06
0x7e3d9d0e486c595f463403756e3dfe2ef731a2d5,1.9955021266623621e+06
0x708d112bb2fb08d659663643e0a8d729a11be22f,1.9887563942000004e+06
0xca9c5d7be1ab0e85791682234873445e0cdff91a,1.9826130801360446e+06
0x441f404fa0415f07df719984bd77563a2f35fcf9,1.9754593154986724e+06
0x3f703546e6af3e06d5a1653a352f0a05744d1928,1.9741996412720256e+06
0xcea81a982947ec9f5710e569641610e73ee4e51a,1.9704413416585694e+06
0xeb83e695adcac2e83f290d2d2815fc58e6491d7a,1.969476517256186e+06
0xa1c2ff024c313088ac9ec47ec68c67b2b5478035,1.963167750817604e+06
0x35665da1e46d4011bc621b5d482c44a071279a17,1.9516175798050007e+06
0x925da14218d97de3dc5a856d0f7c3ae35544b637,1.9433667480814387e+06
0x276cd56089e7576fb80d39a763aa0d213b98e948,1.9352201545794215e+06
0x00eca8c30fdc733d10584a5be867abd29c6e45ae,1.9325818733751113e+06
0x0000006f43b26ba724ae3ddb0c55536d64e5f985,1.9239869281572998e+06
0x2b7ad4d651e330a4c6e32416c35d40aa3779f495,1.9235302946986407e+06
0x5c59aa7ffbb46104e12632ec5c51821f2df67925,1.9219154992199999e+06
0x493a401122d858324517c5ec95145dc970c2c363,1.912039603058233e+06
0x7f62840171f3dbf21a33201204c73051ad6b26ef,1.9084195669e+06
0x9fc4a721ae053de0f42b4da6c7f842bcb3e35e0b,1.8989759961282243e+06
0xe757970b801e5b99ab24c5cd9b5152234cff3001,1.8786364745558624e+06
0x64e10c8fc056ae0d3d2ec27fd163277b1cda9328,1.8751865511830002e+06
0xc9624dfee59e9a4736903da1bafc98e2bd7ce7e1,1.8738902891784003e+06
0xc612bda4a16c9dd2054e23e0bb5f16b8b073271d,1.8720345903755117e+06
0xab7366058f5fcadf64d3a700f12e57429f273502,1.8687640201754135e+06
0x0ccf5f1e594f6f4dd177f3752726bf2ec5e2a55f,1.8631425016171318e+06
0xc92b2d2dfd0083aaa38ff07d543e2b3a937edcd4,1.8577171329250752e+06
0xd7803c57551eb36f98d4ec7bfe57ac03dbb5b833,1.8561904495488682e+06
0xa12a2885190bd0db8eabf48fc91f00e64fbf7a7c,1.8542113789999995e+06
0xeddb2b1dc4d9e2acd34f04f263eb6ac54a393909,1.8504662164697603e+06
0x35ce51154c5a9ddef94d361574c8af8068468b63,1.836130729179997e+06
0x68fb8be9256ff1d7259a67333188c1a96a56adec,1.8307662472888397e+06
0xaf0f4479af9df756b9b2c69b463214b9a3346443,1.8235183657899e+06
0x440b4a49248f25a9cf514ad8c1557cbf504ed5c4,1.8235156726080205e+06
0x630c952a3c90d45626b639e2c92097260c5ec739,1.8196617181999998e+06
0xbb41dd49254e8b9d631b835062392a460081734d,1.8167182128090698e+06
0xadc4ddf708e405200309b5678d8e701d6da3064f,1.802576668000003e+06
0xa08a472b2983b5485442b0d3a7ba7d4b2ca8ca9a,1.7999984425010998e+06
0xbad6f3f82774b9bcb6306cfd0a057cd97e19537a,1.7993998587531005e+06
